1139,2
1140,2
1141,2
1142,2
1145,2
1146,2
1147,2
1148,2
1149,2
1150,2
1151,2
1153,2
1156,2
1159,2
1160,2
1161,2
1162,2
1166,2
1172,2
1173,2
1175,2
1178,2
1180,2
1182,2
1183,2
1185,2
1186,2
1187,2
1188,2
1189,2
1190,2
1192,2
1193,2
1194,2
1195,2
1198,2
1201,2
1202,2
1204,2
1205,2
1206,2
1208,2
1209,2
1210,2
1211,2
1212,2
1214,2
1218,2
1219,2
1221,2
1222,2
1224,2
1225,2
1227,2
1228,2
1231,2
1233,2
1234,2
1237,2
1238,2
1239,2
1241,2
1242,2
1243,2
1244,2
1245,2
1246,2
1247,2
1248,2
1250,2
1251,2
1252,2
1254,2
1256,2
1257,2
1258,2
1259,2
1260,2
1261,2
1262,2
1263,2
1264,2
1265,2
1266,2
1268,2
1271,2
1272,2
1274,2
1275,2
1276,2
1277,2
1278,2
1279,2
1280,2
1,3
4,3
293,3
473,3
585,3
776,3
821,3
831,3
843,3
868,3
891,3
903,3
918,3
926,3
944,3
954,3
959,3
960,3
961,3
984,3
993,3
1015,3
1021,3
1022,3
1032,3
1048,3
1053,3
1057,3
1062,3
1065,3
1069,3
1070,3
1083,3
1085,3
1086,3
1094,3
1110,3
1115,3
1116,3
1117,3
1125,3
1129,3
1137,3
1144,3
1145,3
1148,3
1150,3
1151,3
1152,3
1153,3
1154,3
1158,3
1159,3
1161,3
1162,3
1167,3
1171,3
1172,3
1175,3
1177,3
1179,3
1180,3
1184,3
1189,3
1195,3
1196,3
1207,3
1208,3
1210,3
1212,3
1214,3
1223,3
1225,3
1226,3
1227,3
1228,3
1234,3
1236,3
1238,3
1240,3
1241,3
1242,3
1244,3
1245,3
1247,3
1249,3
1250,3
1251,3
1252,3
1260,3
1261,3
1262,3
1264,3
1265,3
1267,3
1268,3
1270,3
1271,3
1273,3
1275,3
1276,3
1277,3
1279,3
1280,3
1,4
185,4
368,4
795,4
805,4
885,4
922,4
924,4
996,4
998,4
1042,4
1084,4
1106,4
1119,4
1120,4
1123,4
1131,4
1150,4
1155,4
1163,4
1167,4
1168,4
1169,4
1173,4
1175,4
1176,4
1179,4
1185,4
1186,4
1187,4
1192,4
1197,4
1201,4
1204,4
1205,4
1210,4
1225,4
1231,4
1232,4
1241,4
1243,4
1248,4
1250,4
1257,4
1258,4
1261,4
1264,4
1265,4
1267,4
1268,4
1271,4
1272,4
1275,4
1276,4
1277,4
1278,4
1279,4
1280,4
1,5
2,5
51,5
122,5
201,5
271,5
322,5
635,5
916,5
984,5
1011,5
1071,5
1091,5
1100,5
1147,5
1148,5
1175,5
1188,5
1195,5
1197,5
1209,5
1212,5
1232,5
1236,5
1237,5
1243,5
1251,5
1257,5
1258,5
1260,5
1264,5
1268,5
1269,5
1272,5
1273,5
1276,5
1277,5
1278,5
1279,5
1280,5
1,6
2,6
89,6
112,6
502,6
692,6
868,6
899,6
907,6
915,6
1006,6
1129,6
1136,6
1153,6
1192,6
1195,6
1196,6
1220,6
1221,6
1234,6
1241,6
1246,6
1252,6
1271,6
1275,6
1276,6
1278,6
1279,6
1280,6
1,7
25,7
91,7
265,7
277,7
278,7
361,7
486,7
497,7
559,7
674,7
872,7
1067,7
1073,7
1096,7
1110,7
1111,7
1154,7
1165,7
1208,7
1226,7
1229,7
1232,7
1238,7
1240,7
1245,7
1276,7
1278,7
1279,7
1280,7
1,8
28,8
107,8
178,8
476,8
588,8
671,8
783,8
850,8
1043,8
1074,8
1086,8
1143,8
1151,8
1175,8
1202,8
1204,8
1212,8
1218,8
1221,8
1226,8
1229,8
1232,8
1257,8
1272,8
1276,8
1277,8
1278,8
1280,8
1,9
2,9
101,9
123,9
265,9
329,9
614,9
652,9
814,9
831,9
863,9
935,9
979,9
1036,9
1060,9
1095,9
1138,9
1154,9
1166,9
1180,9
1192,9
1203,9
1208,9
1226,9
1239,9
1256,9
1258,9
1261,9
1279,9
2,10
22,10
34,10
83,10
193,10
202,10
253,10
339,10
431,10
855,10
886,10
951,10
965,10
1081,10
1087,10
1119,10
1139,10
1168,10
1214,10
1223,10
1235,10
1240,10
1250,10
1275,10
1276,10
1278,10
1279,10
1,11
2,11
129,11
142,11
180,11
335,11
358,11
397,11
525,11
753,11
770,11
794,11
819,11
896,11
949,11
1140,11
1156,11
1166,11
1222,11
1248,11
1264,11
1278,11
1279,11
1280,11
1,12
4,12
255,12
385,12
614,12
624,12
687,12
814,12
854,12
869,12
870,12
886,12
910,12
979,12
993,12
998,12
1001,12
1002,12
1106,12
1112,12
1147,12
1158,12
1183,12
1220,12
1277,12
1279,12
1280,12
181,13
194,13
280,13
384,13
411,13
491,13
507,13
605,13
688,13
757,13
1188,13
1204,13
1219,13
1221,13
1241,13
1260,13
1263,13
1279,13
1,14
48,14
106,14
362,14
427,14
706,14
730,14
864,14
877,14
884,14
909,14
971,14
979,14
980,14
997,14
1039,14
1130,14
1175,14
1184,14
1222,14
1224,14
1245,14
1264,14
1266,14
89,15
269,15
297,15
310,15
396,15
406,15
412,15
468,15
492,15
498,15
646,15
662,15
752,15
789,15
854,15
890,15
1042,15
1045,15
1097,15
1104,15
1137,15
1233,15
1262,15
1280,15
1,16
2,16
60,16
113,16
187,16
231,16
292,16
322,16
363,16
405,16
433,16
516,16
559,16
657,16
754,16
760,16
836,16
854,16
910,16
929,16
959,16
1023,16
1077,16
1083,16
1165,16
1221,16
1277,16
1279,16
1280,16
1,17
2,17
267,17
437,17
459,17
480,17
496,17
549,17
555,17
626,17
737,17
885,17
940,17
952,17
976,17
978,17
985,17
1000,17
1020,17
1045,17
1147,17
1168,17
1200,17
1227,17
1229,17
1234,17
1237,17
1276,17
1279,17
1,18
37,18
54,18
78,18
101,18
179,18
180,18
224,18
234,18
300,18
390,18
476,18
483,18
631,18
736,18
850,18
860,18
861,18
918,18
966,18
1024,18
1030,18
1033,18
1140,18
1160,18
1201,18
1223,18
1248,18
1268,18
1,19
227,19
305,19
454,19
485,19
591,19
801,19
938,19
1027,19
1035,19
1057,19
1060,19
1124,19
1208,19
1241,19
1246,19
1267,19
1,20
31,20
223,20
260,20
402,20
497,20
551,20
562,20
564,20
669,20
690,20
901,20
935,20
951,20
965,20
966,20
1041,20
1069,20
1098,20
1103,20
1113,20
1139,20
1163,20
1189,20
1203,20
1213,20
1226,20
1235,20
1248,20
1258,20
1262,20
1278,20
1279,20
1,21
90,21
169,21
233,21
340,21
392,21
456,21
477,21
498,21
511,21
603,21
663,21
685,21
724,21
813,21
842,21
844,21
856,21
869,21
875,21
892,21
895,21
897,21
912,21
926,21
967,21
1032,21
1124,21
1129,21
1166,21
1200,21
1273,21
1274,21
1279,21
1,22
19,22
94,22
113,22
246,22
303,22
319,22
355,22
375,22
389,22
407,22
427,22
637,22
661,22
678,22
768,22
819,22
928,22
961,22
1140,22
1193,22
1214,22
1225,22
1232,22
1236,22
1249,22
1256,22
1280,22
1,23
2,23
114,23
123,23
175,23
188,23
241,23
293,23
515,23
604,23
719,23
762,23
768,23
772,23
822,23
835,23
860,23
883,23
904,23
967,23
1006,23
1012,23
1038,23
1039,23
1060,23
1168,23
1,24
105,24
142,24
345,24
560,24
575,24
609,24
634,24
659,24
793,24
811,24
908,24
930,24
932,24
960,24
971,24
1039,24
1062,24
1147,24
1157,24
1187,24
1271,24
1,25
49,25
86,25
245,25
337,25
449,25
716,25
720,25
727,25
821,25
841,25
904,25
932,25
983,25
1009,25
1065,25
1279,25
1,26
15,26
91,26
289,26
327,26
334,26
335,26
365,26
369,26
400,26
420,26
548,26
604,26
646,26
700,26
715,26
726,26
729,26
744,26
788,26
791,26
792,26
925,26
1039,26
1148,26
1149,26
1187,26
1206,26
1249,26
1277,26
1280,26
275,27
407,27
437,27
475,27
554,27
731,27
785,27
840,27
921,27
953,27
976,27
1129,27
1142,27
1172,27
1190,27
1248,27
1271,27
1,28
2,28
77,28
116,28
149,28
281,28
335,28
399,28
413,28
418,28
737,28
848,28
856,28
858,28
943,28
1004,28
1026,28
1078,28
1080,28
1097,28
1163,28
1175,28
1219,28
1,29
148,29
636,29
643,29
675,29
682,29
690,29
695,29
732,29
856,29
882,29
1006,29
1010,29
1120,29
1151,29
1154,29
1157,29
1190,29
1212,29
1241,29
1242,29
1250,29
1,30
17,30
409,30
432,30
453,30
500,30
529,30
606,30
667,30
728,30
763,30
764,30
817,30
924,30
945,30
954,30
990,30
997,30
1001,30
1027,30
1146,30
1206,30
1222,30
1264,30
1,31
52,31
103,31
124,31
144,31
151,31
489,31
508,31
578,31
692,31
707,31
767,31
781,31
788,31
812,31
924,31
992,31
1009,31
1083,31
1112,31
1139,31
1211,31
1214,31
1216,31
1241,31
1268,31
1278,31
41,32
50,32
196,32
243,32
260,32
325,32
348,32
511,32
534,32
761,32
1009,32
1025,32
1028,32
1102,32
1107,32
1110,32
1189,32
1203,32
1207,32
1253,32
28,33
57,33
155,33
209,33
247,33
250,33
340,33
416,33
450,33
451,33
504,33
521,33
568,33
635,33
681,33
699,33
742,33
762,33
818,33
834,33
900,33
932,33
939,33
941,33
957,33
1009,33
1011,33
1015,33
1036,33
1066,33
1070,33
1079,33
1105,33
1148,33
1170,33
1190,33
1,34
47,34
306,34
316,34
424,34
496,34
560,34
609,34
656,34
707,34
723,34
771,34
848,34
863,34
932,34
985,34
1029,34
1038,34
1043,34
1105,34
1111,34
1174,34
1231,34
1276,34
23,35
341,35
390,35
402,35
414,35
422,35
518,35
651,35
771,35
794,35
798,35
809,35
842,35
899,35
958,35
987,35
988,35
1024,35
1163,35
1180,35
1229,35
1,36
62,36
217,36
235,36
240,36
342,36
451,36
508,36
615,36
638,36
740,36
744,36
771,36
785,36
883,36
934,36
951,36
981,36
1069,36
1101,36
1108,36
1110,36
1115,36
1161,36
1176,36
1192,36
1225,36
1231,36
31,37
117,37
171,37
214,37
239,37
285,37
350,37
410,37
481,37
563,37
609,37
680,37
778,37
1075,37
1143,37
1144,37
1149,37
1197,37
1212,37
1,38
62,38
98,38
137,38
176,38
190,38
207,38
265,38
273,38
314,38
564,38
621,38
707,38
736,38
738,38
762,38
902,38
940,38
998,38
1013,38
1049,38
1138,38
1211,38
1214,38
1270,38
1275,38
59,39
148,39
223,39
248,39
274,39
279,39
330,39
358,39
583,39
635,39
655,39
686,39
725,39
832,39
836,39
979,39
991,39
1034,39
1114,39
1132,39
1136,39
1172,39
1191,39
1,40
41,40
65,40
146,40
194,40
203,40
248,40
519,40
576,40
620,40
706,40
824,40
829,40
844,40
924,40
931,40
1022,40
1071,40
1087,40
1119,40
1183,40
1195,40
1200,40
1257,40
1270,40
1,41
3,41
46,41
105,41
115,41
190,41
286,41
334,41
354,41
450,41
500,41
617,41
648,41
771,41
788,41
804,41
924,41
958,41
1024,41
1061,41
1076,41
1131,41
1157,41
1220,41
1243,41
1278,41
38,42
43,42
204,42
239,42
247,42
251,42
486,42
541,42
551,42
645,42
695,42
798,42
859,42
872,42
893,42
1035,42
1062,42
1194,42
1209,42
1210,42
1245,42
1264,42
1,43
22,43
29,43
68,43
169,43
195,43
247,43
263,43
365,43
377,43
448,43
540,43
541,43
784,43
791,43
795,43
851,43
921,43
1004,43
1046,43
1102,43
1110,43
1257,43
1277,43
73,44
180,44
246,44
263,44
339,44
415,44
560,44
561,44
571,44
577,44
722,44
734,44
767,44
849,44
852,44
869,44
908,44
911,44
1004,44
1110,44
1142,44
1147,44
1167,44
1190,44
1192,44
1278,44
1,45
159,45
186,45
199,45
216,45
289,45
311,45
548,45
554,45
567,45
689,45
718,45
723,45
747,45
762,45
1053,45
1096,45
1124,45
1178,45
1252,45
1256,45
1267,45
1,46
65,46
133,46
153,46
247,46
464,46
559,46
611,46
636,46
743,46
818,46
859,46
901,46
956,46
976,46
1017,46
1041,46
1045,46
1102,46
1122,46
1148,46
1230,46
1235,46
1259,46
1277,46
1,47
2,47
5,47
10,47
54,47
96,47
158,47
203,47
212,47
288,47
308,47
559,47
589,47
604,47
616,47
653,47
827,47
960,47
976,47
1025,47
1084,47
1133,47
1138,47
1182,47
1186,47
1191,47
1245,47
1270,47
66,48
133,48
381,48
447,48
508,48
527,48
600,48
670,48
742,48
769,48
904,48
905,48
1152,48
1164,48
1174,48
1195,48
1219,48
1260,48
1280,48
1,49
19,49
69,49
129,49
178,49
242,49
351,49
462,49
478,49
490,49
581,49
689,49
777,49
810,49
908,49
952,49
985,49
1119,49
1123,49
1132,49
1148,49
1167,49
1180,49
1253,49
1265,49
1278,49
1,50
25,50
130,50
234,50
321,50
358,50
483,50
509,50
569,50
620,50
664,50
665,50
702,50
901,50
907,50
939,50
954,50
997,50
1011,50
1026,50
1040,50
1086,50
1127,50
1141,50
1167,50
1244,50
1269,50
198,51
245,51
260,51
265,51
272,51
280,51
332,51
377,51
416,51
665,51
725,51
816,51
822,51
837,51
1007,51
1017,51
1022,51
1048,51
1126,51
1136,51
1178,51
1202,51
1,52
61,52
127,52
160,52
458,52
484,52
588,52
616,52
690,52
815,52
836,52
897,52
900,52
976,52
1004,52
1006,52
1051,52
1100,52
1107,52
1137,52
1143,52
1162,52
1208,52
1212,52
1228,52
1229,52
1250,52
1273,52
1279,52
2,53
11,53
14,53
112,53
171,53
255,53
274,53
509,53
561,53
626,53
830,53
837,53
1027,53
1033,53
1112,53
1137,53
1176,53
1209,53
1,54
66,54
134,54
164,54
168,54
192,54
225,54
271,54
295,54
300,54
332,54
423,54
467,54
595,54
650,54
651,54
748,54
765,54
772,54
848,54
893,54
988,54
993,54
1097,54
1117,54
1126,54
1149,54
1181,54
1259,54
116,55
217,55
222,55
258,55
308,55
340,55
396,55
754,55
770,55
872,55
960,55
986,55
1007,55
1025,55
1037,55
1124,55
1158,55
1173,55
1224,55
1254,55
1257,55
1258,55
1264,55
108,56
277,56
397,56
410,56
445,56
635,56
716,56
764,56
783,56
911,56
928,56
947,56
1120,56
1169,56
1225,56
1273,56
131,57
160,57
257,57
312,57
328,57
389,57
406,57
523,57
530,57
533,57
540,57
783,57
785,57
866,57
928,57
951,57
1094,57
1149,57
1164,57
1170,57
1178,57
1204,57
1219,57
1255,57
1,58
27,58
56,58
65,58
114,58
317,58
378,58
416,58
494,58
619,58
696,58
733,58
748,58
816,58
872,58
877,58
928,58
952,58
955,58
972,58
992,58
1053,58
1088,58
1107,58
1161,58
1164,58
1261,58
1272,58
49,59
93,59
120,59
245,59
264,59
280,59
370,59
398,59
544,59
620,59
678,59
719,59
722,59
754,59
812,59
819,59
856,59
927,59
938,59
976,59
1019,59
1023,59
1047,59
1247,59
1,60
72,60
173,60
224,60
230,60
370,60
384,60
565,60
653,60
671,60
844,60
861,60
925,60
1048,60
1053,60
1062,60
1079,60
1085,60
1141,60
1147,60
1151,60
1177,60
1200,60
1207,60
1250,60
1258,60
1265,60
1,61
24,61
71,61
297,61
340,61
416,61
530,61
542,61
655,61
769,61
791,61
933,61
1140,61
1142,61
1156,61
1,62
27,62
57,62
97,62
148,62
233,62
469,62
482,62
574,62
596,62
603,62
645,62
710,62
728,62
769,62
779,62
929,62
993,62
1006,62
1028,62
1126,62
1175,62
88,63
102,63
140,63
295,63
304,63
333,63
522,63
568,63
609,63
637,63
725,63
883,63
917,63
964,63
1073,63
1152,63
1163,63
1217,63
1225,63
1227,63
1237,63
1272,63
1,64
12,64
78,64
82,64
83,64
109,64
137,64
180,64
277,64
553,64
623,64
645,64
867,64
881,64
886,64
964,64
975,64
1004,64
1022,64
1043,64
1065,64
1090,64
1124,64
1275,64
1280,64
86,65
170,65
178,65
190,65
248,65
343,65
543,65
645,65
692,65
829,65
835,65
841,65
1015,65
1079,65
1168,65
1208,65
1240,65
1247,65
1261,65
1268,65
1269,65
1,66
2,66
76,66
134,66
220,66
245,66
337,66
359,66
427,66
537,66
595,66
613,66
661,66
727,66
778,66
892,66
896,66
907,66
1075,66
1115,66
1143,66
1191,66
1241,66
1248,66
1257,66
49,67
97,67
125,67
173,67
236,67
237,67
303,67
536,67
583,67
765,67
952,67
1028,67
1074,67
1084,67
1164,67
1258,67
1262,67
1,68
114,68
168,68
229,68
237,68
303,68
380,68
432,68
448,68
485,68
655,68
669,68
695,68
708,68
710,68
958,68
979,68
1026,68
1076,68
1137,68
1144,68
1182,68
1231,68
1278,68
1280,68
2,69
8,69
178,69
180,69
257,69
268,69
295,69
326,69
351,69
429,69
453,69
685,69
690,69
741,69
844,69
845,69
893,69
929,69
977,69
979,69
1074,69
1130,69
1159,69
1187,69
1212,69
1249,69
1267,69
1279,69
1280,69
1,70
32,70
48,70
133,70
223,70
245,70
313,70
315,70
410,70
468,70
478,70
527,70
553,70
623,70
637,70
670,70
868,70
869,70
875,70
891,70
943,70
978,70
1033,70
1141,70
1150,70
1158,70
1224,70
1,71
21,71
55,71
98,71
285,71
294,71
373,71
440,71
462,71
477,71
606,71
647,71
659,71
686,71
728,71
792,71
810,71
884,71
903,71
949,71
1057,71
1073,71
1171,71
1206,71
1228,71
1277,71
3,72
217,72
272,72
279,72
394,72
407,72
445,72
446,72
500,72
518,72
548,72
587,72
645,72
685,72
798,72
858,72
1006,72
1125,72
1145,72
1177,72
1241,72
1266,72
1272,72
1277,72
1278,72
1280,72
1,73
2,73
3,73
21,73
126,73
165,73
198,73
296,73
387,73
463,73
494,73
519,73
625,73
772,73
780,73
972,73
1038,73
1075,73
1080,73
1260,73
1277,73
1280,73
1,74
28,74
51,74
85,74
90,74
112,74
205,74
232,74
249,74
570,74
620,74
704,74
727,74
816,74
897,74
969,74
970,74
983,74
989,74
1014,74
1072,74
1112,74
1121,74
1141,74
1180,74
1181,74
1256,74
119,75
167,75
176,75
196,75
208,75
319,75
849,75
977,75
1002,75
1016,75
1040,75
1093,75
1233,75
1277,75
1,76
53,76
99,76
197,76
261,76
269,76
306,76
355,76
395,76
650,76
667,76
668,76
678,76
689,76
709,76
748,76
809,76
911,76
947,76
982,76
1219,76
1228,76
1244,76
1255,76
1266,76
1268,76
1280,76
1,77
28,77
75,77
127,77
191,77
246,77
506,77
554,77
650,77
713,77
768,77
809,77
810,77
852,77
869,77
899,77
902,77
961,77
970,77
1199,77
1228,77
1,78
56,78
58,78
124,78
173,78
293,78
304,78
598,78
632,78
705,78
768,78
781,78
787,78
793,78
796,78
851,78
870,78
881,78
935,78
1023,78
1095,78
1143,78
1171,78
1178,78
1191,78
1240,78
1243,78
1260,78
1,79
32,79
73,79
130,79
155,79
242,79
375,79
716,79
963,79
1054,79
1075,79
1110,79
1146,79
1184,79
1186,79
1278,79
1,80
111,80
159,80
202,80
245,80
258,80
367,80
432,80
725,80
755,80
788,80
791,80
930,80
984,80
1030,80
1044,80
1080,80
1114,80
1141,80
1162,80
1241,80
1271,80
37,81
41,81
125,81
285,81
339,81
387,81
527,81
534,81
550,81
725,81
815,81
912,81
944,81
978,81
1055,81
1109,81
1162,81
1177,81
1224,81
1278,81
1,82
45,82
128,82
147,82
185,82
237,82
278,82
281,82
348,82
367,82
382,82
448,82
485,82
491,82
521,82
605,82
619,82
767,82
791,82
806,82
864,82
885,82
925,82
1064,82
1085,82
1115,82
1157,82
1213,82
1217,82
1,83
114,83
134,83
245,83
259,83
277,83
287,83
313,83
330,83
364,83
434,83
461,83
544,83
595,83
889,83
1032,83
1052,83
1120,83
1202,83
1250,83
1251,83
1263,83
60,84
125,84
167,84
221,84
233,84
244,84
396,84
420,84
464,84
705,84
709,84
733,84
794,84
928,84
998,84
1057,84
1107,84
1153,84
1187,84
1188,84
1229,84
1246,84
111,85
198,85
217,85
316,85
393,85
426,85
435,85
594,85
637,85
693,85
706,85
723,85
824,85
854,85
861,85
994,85
1119,85
1140,85
1172,85
1174,85
1190,85
1194,85
1195,85
1251,85
1273,85
1275,85
12,86
53,86
72,86
75,86
160,86
387,86
399,86
479,86
631,86
649,86
780,86
820,86
842,86
849,86
877,86
878,86
907,86
911,86
948,86
1105,86
1123,86
1137,86
1176,86
1178,86
1184,86
1185,86
1210,86
1249,86
1275,86
1,87
2,87
74,87
85,87
98,87
144,87
376,87
401,87
412,87
482,87
540,87
596,87
690,87
792,87
860,87
868,87
922,87
947,87
955,87
961,87
1047,87
1103,87
1124,87
1184,87
1275,87
1277,87
1278,87
1,88
17,88
40,88
50,88
176,88
291,88
338,88
471,88
491,88
548,88
611,88
678,88
852,88
891,88
1040,88
1057,88
1073,88
1136,88
1240,88
36,89
63,89
108,89
128,89
137,89
152,89
219,89
241,89
257,89
277,89
366,89
567,89
600,89
633,89
663,89
725,89
748,89
996,89
1002,89
1034,89
1064,89
1090,89
1123,89
1142,89
1149,89
1160,89
1182,89
1252,89
1279,89
1280,89
16,90
45,90
136,90
144,90
320,90
358,90
365,90
441,90
523,90
559,90
632,90
851,90
925,90
928,90
948,90
1055,90
1117,90
1193,90
1220,90
1225,90
1263,90
1271,90
1280,90
2,91
38,91
85,91
157,91
268,91
332,91
598,91
621,91
681,91
690,91
834,91
843,91
844,91
871,91
892,91
939,91
1050,91
1084,91
1088,91
1108,91
1154,91
1186,91
1218,91
1263,91
1274,91
1,92
2,92
166,92
189,92
224,92
242,92
402,92
484,92
494,92
495,92
608,92
635,92
676,92
825,92
864,92
1007,92
1069,92
1105,92
1164,92
1209,92
1242,92
1274,92
1280,92
1,93
2,93
111,93
214,93
261,93
267,93
302,93
306,93
324,93
402,93
775,93
864,93
877,93
918,93
926,93
1010,93
1011,93
1040,93
1131,93
1145,93
1178,93
159,94
165,94
181,94
199,94
227,94
274,94
306,94
424,94
438,94
478,94
527,94
568,94
637,94
737,94
799,94
800,94
818,94
850,94
882,94
884,94
922,94
935,94
996,94
1018,94
1049,94
1097,94
1185,94
1186,94
1190,94
1229,94
1242,94
1,95
36,95
47,95
51,95
131,95
222,95
223,95
229,95
275,95
632,95
637,95
758,95
810,95
813,95
814,95
824,95
840,95
882,95
895,95
1018,95
1190,95
1201,95
1279,95
1280,95
1,96
104,96
148,96
151,96
240,96
405,96
467,96
696,96
745,96
927,96
986,96
1030,96
1036,96
1092,96
1150,96
3,97
69,97
190,97
266,97
290,97
300,97
304,97
498,97
522,97
523,97
552,97
636,97
641,97
680,97
682,97
810,97
924,97
994,97
995,97
1018,97
1120,97
1179,97
1253,97
91,98
121,98
161,98
258,98
296,98
347,98
521,98
533,98
576,98
658,98
766,98
977,98
1036,98
1046,98
1059,98
1141,98
1186,98
1190,98
20,99
53,99
165,99
217,99
302,99
323,99
375,99
604,99
626,99
809,99
1043,99
1105,99
1279,99
1280,99
1,100
140,100
178,100
179,100
264,100
273,100
380,100
547,100
564,100
599,100
603,100
607,100
616,100
818,100
890,100
920,100
952,100
986,100
1034,100
1045,100
1221,100
1240,100
1,101
45,101
97,101
100,101
127,101
215,101
314,101
372,101
410,101
446,101
501,101
666,101
791,101
891,101
1012,101
1034,101
1140,101
1258,101
68,102
144,102
148,102
192,102
205,102
263,102
264,102
293,102
430,102
477,102
611,102
622,102
646,102
716,102
866,102
965,102
971,102
1078,102
1165,102
1230,102
1246,102
1274,102
1,103
2,103
73,103
224,103
235,103
239,103
